"","siteid","sitename","primary","datasetid","publicationid","pubtypeid","pubtype","year","citation","articletitle","journal","volume","issue","pages","citationnumber","doi","booktitle","numvolumes","edition","volumetitle","seriestitle","seriesvolume","publisher","url","city","state","country","originallanguage","notes","author_order","author_familyname","author_givennames"
"438","14436","Santa Fe River 15A","TRUE","22599","10273","6","Doctoral Dissertation","1999","Hearst, J.M. 1999. The mammalian paleontology and depositional environments of the Birch Creek local fauna (Pliocene: Blancan), Owyhee County, Idaho. Doctoral dissertation. University of Kansas, Lawrence, Kansas, USA.","The mammalian paleontology and depositional environments of the Birch Creek local fauna (Pliocene: Blancan), Owyhee County, Idaho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"University of Kansas",NA,"Lawrence","Kansas","USA",NA,NA,"1","Hearst","Jonena M."
"439","14437","Santa Fe River 4A","FALSE","22600","10273","6","Doctoral Dissertation","1999","Hearst, J.M. 1999. The mammalian paleontology and depositional environments of the Birch Creek local fauna (Pliocene: Blancan), Owyhee County, Idaho. Doctoral dissertation. University of Kansas, Lawrence, Kansas, USA.","The mammalian paleontology and depositional environments of the Birch Creek local fauna (Pliocene: Blancan), Owyhee County, Idaho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"University of Kansas",NA,"Lawrence","Kansas","USA",NA,NA,"1","Hearst","Jonena M."
"440","14439","Santa Fe River 8A","FALSE","22602","10273","6","Doctoral Dissertation","1999","Hearst, J.M. 1999. The mammalian paleontology and depositional environments of the Birch Creek local fauna (Pliocene: Blancan), Owyhee County, Idaho. Doctoral dissertation. University of Kansas, Lawrence, Kansas, USA.","The mammalian paleontology and depositional environments of the Birch Creek local fauna (Pliocene: Blancan), Owyhee County, Idaho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"University of Kansas",NA,"Lawrence","Kansas","USA",NA,NA,"1","Hearst","Jonena M."
"441","14442","St. Petersburg","FALSE","22606","10273","6","Doctoral Dissertation","1999","Hearst, J.M. 1999. The mammalian paleontology and depositional environments of the Birch Creek local fauna (Pliocene: Blancan), Owyhee County, Idaho. Doctoral dissertation. University of Kansas, Lawrence, Kansas, USA.","The mammalian paleontology and depositional environments of the Birch Creek local fauna (Pliocene: Blancan), Owyhee County, Idaho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"University of Kansas",NA,"Lawrence","Kansas","USA",NA,NA,"1","Hearst","Jonena M."
"442","22003","Mule Pen Quarry","TRUE","38023","10273","6","Doctoral Dissertation","1999","Hearst, J.M. 1999. The mammalian paleontology and depositional environments of the Birch Creek local fauna (Pliocene: Blancan), Owyhee County, Idaho. Doctoral dissertation. University of Kansas, Lawrence, Kansas, USA.","The mammalian paleontology and depositional environments of the Birch Creek local fauna (Pliocene: Blancan), Owyhee County, Idaho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"University of Kansas",NA,"Lawrence","Kansas","USA",NA,NA,"1","Hearst","Jonena M."
"443","16410","Saber Tooth Cave","FALSE","25536","11179","1","Journal Article","1928","Simpson, G.G. 1928. Pleistocene mammals from a cave in Citrus County, Florida. American Museum Novitates 328:1-16.","Pleistocene mammals from a cave in Citrus County, Florida","American Museum Novitates","328",NA,"1-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Simpson","Gavin"
"444","21399","Leisey Shell Pits","TRUE","36650","11518","4","Edited Book","1995","Hulbert, R.C., G.S. Morgan, and S.D. Webb, editors. 1995. Paleontology and Geology of the Leisey Shell Pits, Early Pleistocene of  Florida. 2 volumes. Part 1. Bulletin 37. Florida Museum of Natural History, Gainesville, Florida, USA.",NA,NA,NA,NA,NA,NA,NA,"Paleontology and Geology of the Leisey Shell Pits, Early Pleistocene of  Florida","2",NA,"Part 1","Bulletin","37","Florida Museum of Natural History",NA,"Gainesville","Florida","USA",NA,NA,"1","Hulbert","Richard C."
"445","21399","Leisey Shell Pits","TRUE","36650","11518","4","Edited Book","1995","Hulbert, R.C., G.S. Morgan, and S.D. Webb, editors. 1995. Paleontology and Geology of the Leisey Shell Pits, Early Pleistocene of  Florida. 2 volumes. Part 1. Bulletin 37. Florida Museum of Natural History, Gainesville, Florida, USA.",NA,NA,NA,NA,NA,NA,NA,"Paleontology and Geology of the Leisey Shell Pits, Early Pleistocene of  Florida","2",NA,"Part 1","Bulletin","37","Florida Museum of Natural History",NA,"Gainesville","Florida","USA",NA,NA,"2","Morgan","Gary S."
"446","21399","Leisey Shell Pits","TRUE","36650","11518","4","Edited Book","1995","Hulbert, R.C., G.S. Morgan, and S.D. Webb, editors. 1995. Paleontology and Geology of the Leisey Shell Pits, Early Pleistocene of  Florida. 2 volumes. Part 1. Bulletin 37. Florida Museum of Natural History, Gainesville, Florida, USA.",NA,NA,NA,NA,NA,NA,NA,"Paleontology and Geology of the Leisey Shell Pits, Early Pleistocene of  Florida","2",NA,"Part 1","Bulletin","37","Florida Museum of Natural History",NA,"Gainesville","Florida","USA",NA,NA,"3","Webb","S. David"
"447","16759","Apollo Beach","FALSE","26660","12624","1","Journal Article","1964","Ray, C.E. 1964. Tapirus copei in the Pleistocene of Florida. Quarterly Journal of the Florida Academy of Science 27:59-66.","Tapirus copei in the Pleistocene of Florida","Quarterly Journal of the Florida Academy of Science","27",NA,"59-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Ray","Clayton E."
"448","14417","Haile 7C","FALSE","22579","12742","1","Journal Article","1998","Emslie, S.D. 1998. Avian community, climate, and sea-level changes in the Plio-Pleistocene of the Florida Peninsula. Ornithological Monographs 50:1-113.","Avian community, climate, and sea-level changes in the Plio-Pleistocene of the Florida Peninsula","Ornithological Monographs","50",NA,"1-113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Emslie","Steven D."
"449","14435","Santa Fe River 1 (includes 1A & 1B)","FALSE","22598","12743","1","Journal Article","1963","Brodkorb, P. 1963. Catalogue of Fossil Birds. Part 1. (Archaeopterygiformes through Ardeiformes). Florida State Museum Bulletin 7(4):179-293.","Catalogue of Fossil Birds. Part 1. (Archaeopterygiformes through Ardeiformes)","Florida State Museum Bulletin","7","4","179-293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Brodkorb","Pierce"
"450","14435","Santa Fe River 1 (includes 1A & 1B)","FALSE","22598","12744","1","Journal Article","1965","Kurtén, B. 1965. The Pleistocene Felidae of Florida. Bulletin Florida State Museum 9(6):215-273.","The Pleistocene Felidae of Florida","Bulletin Florida State Museum","9","6","215-273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Kurtén","Björn Olof Lennartson"
"451","14437","Santa Fe River 4A","FALSE","22600","12745","1","Journal Article","1980","MacFadden, B.J., and J.S. Waldrop. 1980. Nannippus phlegon (Mammalia, Equidae) from the Pliocene (Blancan) of Florida. Bulletin Florida State Museum Biological Sciences 25(1):1-37.","Nannippus phlegon (Mammalia, Equidae) from the Pliocene (Blancan) of Florida","Bulletin Florida State Museum Biological Sciences","25","1","1-37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","MacFadden","Bruce J."
"452","14437","Santa Fe River 4A","FALSE","22600","12745","1","Journal Article","1980","MacFadden, B.J., and J.S. Waldrop. 1980. Nannippus phlegon (Mammalia, Equidae) from the Pliocene (Blancan) of Florida. Bulletin Florida State Museum Biological Sciences 25(1):1-37.","Nannippus phlegon (Mammalia, Equidae) from the Pliocene (Blancan) of Florida","Bulletin Florida State Museum Biological Sciences","25","1","1-37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Waldrop","J. S."
"453","14436","Santa Fe River 15A","FALSE","22599","12749","1","Journal Article","1981","Berta, A. 1981. The Plio-Pleistocene Hyaena Chasmaporthetes ossifragus from Florida. Journal of Vertebrate Paleontology 1(3-4):341-356.","The Plio-Pleistocene Hyaena Chasmaporthetes ossifragus from Florida","Journal of Vertebrate Paleontology","1","3-4","341-356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Berta","Annalisa"
"454","23674","Inglis IA [Inglis 1A]","FALSE","40964","12749","1","Journal Article","1981","Berta, A. 1981. The Plio-Pleistocene Hyaena Chasmaporthetes ossifragus from Florida. Journal of Vertebrate Paleontology 1(3-4):341-356.","The Plio-Pleistocene Hyaena Chasmaporthetes ossifragus from Florida","Journal of Vertebrate Paleontology","1","3-4","341-356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Berta","Annalisa"
"455","14418","Haile XV A (Haile 15A)","FALSE","22580","12797","1","Journal Article","1967","Weaver, W.G., and J.S. Robertson. 1967. A re-evaluation of fossil turtles of the Chrysemys scripta group. Tulane Studies in Geology 5(2):53-66.","A re-evaluation of fossil turtles of the Chrysemys scripta group","Tulane Studies in Geology","5","2","53-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Weaver","W. G."
"456","14418","Haile XV A (Haile 15A)","FALSE","22580","12797","1","Journal Article","1967","Weaver, W.G., and J.S. Robertson. 1967. A re-evaluation of fossil turtles of the Chrysemys scripta group. Tulane Studies in Geology 5(2):53-66.","A re-evaluation of fossil turtles of the Chrysemys scripta group","Tulane Studies in Geology","5","2","53-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Robertson","Jesse S."
"457","14435","Santa Fe River 1 (includes 1A & 1B)","FALSE","22598","12797","1","Journal Article","1967","Weaver, W.G., and J.S. Robertson. 1967. A re-evaluation of fossil turtles of the Chrysemys scripta group. Tulane Studies in Geology 5(2):53-66.","A re-evaluation of fossil turtles of the Chrysemys scripta group","Tulane Studies in Geology","5","2","53-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Weaver","W. G."
"458","14435","Santa Fe River 1 (includes 1A & 1B)","FALSE","22598","12797","1","Journal Article","1967","Weaver, W.G., and J.S. Robertson. 1967. A re-evaluation of fossil turtles of the Chrysemys scripta group. Tulane Studies in Geology 5(2):53-66.","A re-evaluation of fossil turtles of the Chrysemys scripta group","Tulane Studies in Geology","5","2","53-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Robertson","Jesse S."
"459","14435","Santa Fe River 1 (includes 1A & 1B)","FALSE","22598","12798","1","Journal Article","1984","Churcher, C.S. 1984. The status of Smilodontopsis (Brown, 1908) and Ischyrosmilus (Merriam, 1918) : a taxonomic review of two genera of sabretooth cats (Felidae, Machairodontinae). Royal Ontario Museum, Life Sciences Contributions 140:1-59.","The status of Smilodontopsis (Brown, 1908) and Ischyrosmilus (Merriam, 1918) : a taxonomic review of two genera of sabretooth cats (Felidae, Machairodontinae)","Royal Ontario Museum, Life Sciences Contributions","140",NA,"1-59",NA,"10.5962/bhl.title.52222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Churcher","C. S. (Rufus)"
"460","14435","Santa Fe River 1 (includes 1A & 1B)","FALSE","22598","12799","1","Journal Article","1987","Berta, A. 1987. The sabrecat Smilodon gracilis from Florida and a discussion of its relationships (Mammalia, Felidae, Smilodontini). Bulletin of the Florida State Museum, Biological Sciences 31(1):1-63.","The sabrecat Smilodon gracilis from Florida and a discussion of its relationships (Mammalia, Felidae, Smilodontini)","Bulletin of the Florida State Museum, Biological Sciences","31","1","1-63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Berta","Annalisa"
"461","14418","Haile XV A (Haile 15A)","FALSE","22580","12805","1","Journal Article","1988","Hulbert, R.C., Jr. 1988. Cormohipparion and Hipparion (Mammalia, Perissodactyla, Equidae) from the Late Neogene of Florida. Bulletin Florida State Museum Biological Sciences 33(5):229-338.","Cormohipparion and Hipparion (Mammalia, Perissodactyla, Equidae) from the Late Neogene of Florida","Bulletin Florida State Museum Biological Sciences","33","5","229-338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Hulbert","Richard C."
"462","14418","Haile XV A (Haile 15A)","FALSE","22580","12806","1","Journal Article","1988","Hulbert, R.C., Jr. 1988. A new Cormohipparion (Mammalia, Equidae) from the Pliocene (latest Hemphillian and Blancan) of Florida. Journal Vertebrate Paleontology 7(4):451-468.","A new Cormohipparion (Mammalia, Equidae) from the Pliocene (latest Hemphillian and Blancan) of Florida","Journal Vertebrate Paleontology","7","4","451-468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Hulbert","Richard C."
"463","5178","Haile 14A [Haile XIVA]","TRUE","6474","13953","1","Journal Article","1978","Martin, R.A. 1978. A new late Pleistocene Conepatus and associated vertebrate fauna from Florida. Journal of Paleontology 52(5):1079-1085.","A new late Pleistocene Conepatus and associated vertebrate fauna from Florida","Journal of Paleontology","52","5","1079-1085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Martin","Robert A."
"464","22718","Country Club Arctodus","TRUE","39437","14009","1","Journal Article","1928","Gidley, J.W. 1928. A new species of bear from the Pleistocene of Florida. Journal of the Washington Academy of Science 18(15):430-433.","A new species of bear from the Pleistocene of Florida","Journal of the Washington Academy of Science","18","15","430-433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Gidley","James Williams"
"465","23649","Haile 21A Local Fauna","TRUE","40916","15268","1","Journal Article","1988","Morgan, G.S., O.J. Linares, and C.E. Ray. 1988. New species of fossil vampire bats (Mammalia: Chiroptera: Desmondontidae) from Florida and Venezuela. Proceedings of the Biological Society of Washington 101(4):912-928.","New species of fossil vampire bats (Mammalia: Chiroptera: Desmondontidae) from Florida and Venezuela","Proceedings of the Biological Society of Washington","101","4","912-928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Morgan","Gary S."
"466","23649","Haile 21A Local Fauna","TRUE","40916","15268","1","Journal Article","1988","Morgan, G.S., O.J. Linares, and C.E. Ray. 1988. New species of fossil vampire bats (Mammalia: Chiroptera: Desmondontidae) from Florida and Venezuela. Proceedings of the Biological Society of Washington 101(4):912-928.","New species of fossil vampire bats (Mammalia: Chiroptera: Desmondontidae) from Florida and Venezuela","Proceedings of the Biological Society of Washington","101","4","912-928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Linares","Omar J."
"467","23649","Haile 21A Local Fauna","TRUE","40916","15268","1","Journal Article","1988","Morgan, G.S., O.J. Linares, and C.E. Ray. 1988. New species of fossil vampire bats (Mammalia: Chiroptera: Desmondontidae) from Florida and Venezuela. Proceedings of the Biological Society of Washington 101(4):912-928.","New species of fossil vampire bats (Mammalia: Chiroptera: Desmondontidae) from Florida and Venezuela","Proceedings of the Biological Society of Washington","101","4","912-928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","Ray","Clayton E."
"468","23674","Inglis IA [Inglis 1A]","FALSE","40964","15286","4","Edited Book","2001","Hulbert, R.C., Jr., editor. 2001. The fossil vertebrates of Florida. University Press of Florida, Gainesville, Florida, USA.",NA,NA,NA,NA,NA,NA,NA,"The fossil vertebrates of Florida",NA,NA,NA,NA,NA,"University Press of Florida",NA,"Gainesville","Florida","USA",NA,NA,"1","Hulbert","Richard C."
"469","23674","Inglis IA [Inglis 1A]","FALSE","40964","15287","1","Journal Article","2005","Meylan, P. 2005. Late Pliocene anurans from Inglis 1A, Citrus County, Florida. Bulletin Florida Museum of Natural History 45(4):171-178.","Late Pliocene anurans from Inglis 1A, Citrus County, Florida","Bulletin Florida Museum of Natural History","45","4","171-178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Meylan","Peter Andre"
"470","23674","Inglis IA [Inglis 1A]","FALSE","40964","15288","1","Journal Article","1999","de Iuliis, G., and C. Cartelle. 1999. A new giant megatheriine ground sloth (Mammalia: Xenarthra: Megatheriidae) from the late Blancan to early Irvingtonian of Florida. Zoological Journal of the Linnean Society 127:495-515.","A new giant megatheriine ground sloth (Mammalia: Xenarthra: Megatheriidae) from the late Blancan to early Irvingtonian of Florida","Zoological Journal of the Linnean Society","127",NA,"495-515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","De Iuliis","Gerardo"
"471","23674","Inglis IA [Inglis 1A]","FALSE","40964","15288","1","Journal Article","1999","de Iuliis, G., and C. Cartelle. 1999. A new giant megatheriine ground sloth (Mammalia: Xenarthra: Megatheriidae) from the late Blancan to early Irvingtonian of Florida. Zoological Journal of the Linnean Society 127:495-515.","A new giant megatheriine ground sloth (Mammalia: Xenarthra: Megatheriidae) from the late Blancan to early Irvingtonian of Florida","Zoological Journal of the Linnean Society","127",NA,"495-515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Cartelle","Cástor"
"472","23674","Inglis IA [Inglis 1A]","FALSE","40964","15290","1","Journal Article","1982","Meylan, P.A. 1982. The squamate reptiles of the Inglis IA fauna (Irvingtonian: Citrus County, Florida). Bulletin of the Florida State Museum, Biological Sciences 27(3).","The squamate reptiles of the Inglis IA fauna (Irvingtonian: Citrus County, Florida)","Bulletin of the Florida State Museum, Biological Sciences","27","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Meylan","Peter Andre"
"473","23674","Inglis IA [Inglis 1A]","FALSE","40964","15291","1","Journal Article","2010","Morgan, G.S., and S.D. Emslie. 2010. Tropical and western influences in vertebrate faunas from the Pliocene and Pleistocene of Florida. Quaternary International 217:143-158.","Tropical and western influences in vertebrate faunas from the Pliocene and Pleistocene of Florida","Quaternary International","217",NA,"143-158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Morgan","Gary S."
"474","23674","Inglis IA [Inglis 1A]","FALSE","40964","15291","1","Journal Article","2010","Morgan, G.S., and S.D. Emslie. 2010. Tropical and western influences in vertebrate faunas from the Pliocene and Pleistocene of Florida. Quaternary International 217:143-158.","Tropical and western influences in vertebrate faunas from the Pliocene and Pleistocene of Florida","Quaternary International","217",NA,"143-158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Emslie","Steven D."
"475","23674","Inglis IA [Inglis 1A]","FALSE","40964","15292","5","Master's Thesis","1971","Klein, J.-G. 1971. The Ferungulates of the Inglis IA local fauna, early Pleistocene of Florida. Master's thesis. University of Florida, Gainsville, Florida, USA.","The Ferungulates of the Inglis IA local fauna, early Pleistocene of Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"University of Florida",NA,"Gainsville","Florida","USA",NA,NA,"1","Klein","Jean-Georges"
"476","23674","Inglis IA [Inglis 1A]","FALSE","40964","15312","1","Journal Article","2005","Franz, R., and I.R. Quitmyer. 2005. A fossil and zooarchaeological history of the gopher tortoise (Gopherus polyphemus) in the Southeastern United States. Florida Museum of Natural History Bulletin 45(4):179-199.","A fossil and zooarchaeological history of the gopher tortoise (Gopherus polyphemus) in the Southeastern United States","Florida Museum of Natural History Bulletin","45","4","179-199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Franz","Richard"
"477","23674","Inglis IA [Inglis 1A]","FALSE","40964","15312","1","Journal Article","2005","Franz, R., and I.R. Quitmyer. 2005. A fossil and zooarchaeological history of the gopher tortoise (Gopherus polyphemus) in the Southeastern United States. Florida Museum of Natural History Bulletin 45(4):179-199.","A fossil and zooarchaeological history of the gopher tortoise (Gopherus polyphemus) in the Southeastern United States","Florida Museum of Natural History Bulletin","45","4","179-199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Quitmyer","Irvy R."
